;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];1685;10000;40000;72;115,48611111111111
1;[4, 0, 1, 1, 4, 1, 3, 0];1702;10000;40000;71;116,87323943661973
2;[4, 0, 1, 1, 4, 1, 3, 0];1646;10000;40000;73;114,43835616438356
3;[4, 0, 1, 1, 4, 1, 3, 0];1644;10000;40000;75;111,41333333333333
4;[4, 0, 1, 1, 4, 1, 3, 0];1716;10000;40000;74;111,94594594594597
5;[4, 0, 1, 1, 4, 1, 3, 0];1656;10000;40000;71;117,52112676056338
6;[4, 0, 1, 1, 4, 1, 3, 0];1796;10000;40000;67;122,44776119402984
7;[4, 0, 1, 1, 4, 1, 3, 0];1767;10000;40000;69;119,31884057971014
8;[4, 0, 1, 1, 4, 1, 3, 0];1757;10000;40000;69;119,46376811594205
9;[4, 0, 1, 1, 4, 1, 3, 0];1647;10000;40000;73;114,42465753424658
