;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];2787;41612;1331600;3738;10,386570358480473
1;[2, 0, 1, 0, 3, 1, 3, 0];2725;41612;1331600;3715;10,467563930013458
2;[2, 0, 1, 0, 3, 1, 3, 0];2909;41612;1331600;3729;10,37892196299276
3;[2, 0, 1, 0, 3, 1, 3, 0];2785;41612;1331600;3746;10,364922584089696
4;[2, 0, 1, 0, 3, 1, 3, 0];2851;41612;1331600;3686;10,51573521432447
5;[2, 0, 1, 0, 3, 1, 3, 0];2830;41612;1331600;3738;10,37506688068486
6;[2, 0, 1, 0, 3, 1, 3, 0];2748;41612;1331600;3790;10,254353562005278
7;[2, 0, 1, 0, 3, 1, 3, 0];2854;41612;1331600;3729;10,393671225529632
8;[2, 0, 1, 0, 3, 1, 3, 0];2831;41612;1331600;3708;10,45873786407767
9;[2, 0, 1, 0, 3, 1, 3, 0];2899;41612;1331600;3752;10,317963752665245
