;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
1;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
2;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
3;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
4;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
5;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
6;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
7;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
8;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
9;[3, 0, 1, 0, 3, 1, 3, 0];1217;10000;40000;845;10,394082840236686
