;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
1;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
2;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
3;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
4;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
5;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
6;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
7;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
8;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
9;[2, 0, 1, 0, 3, 1, 2, 0];24242;665800;1331600;14334;44,75777870796707
