;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];1439;10000;40000;460;18,610869565217392
1;[3, 0, 1, 0, 4, 1, 3, 0];1425;10000;40000;459;18,681917211328976
2;[3, 0, 1, 0, 4, 1, 3, 0];1380;10000;40000;462;18,658008658008654
3;[3, 0, 1, 0, 4, 1, 3, 0];1441;10000;40000;463;18,48596112311015
4;[3, 0, 1, 0, 4, 1, 3, 0];1405;10000;40000;464;18,52370689655172
5;[3, 0, 1, 0, 4, 1, 3, 0];1439;10000;40000;463;18,4902807775378
6;[3, 0, 1, 0, 4, 1, 3, 0];1414;10000;40000;464;18,504310344827587
7;[3, 0, 1, 0, 4, 1, 3, 0];1419;10000;40000;462;18,573593073593077
8;[3, 0, 1, 0, 4, 1, 3, 0];1417;10000;40000;462;18,57792207792208
9;[3, 0, 1, 0, 4, 1, 3, 0];1447;10000;40000;464;18,433189655172413
