;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];701;5000;40000;426;10,091549295774648
1;[3, 0, 1, 0, 4, 1, 3, 0];730;5000;40000;433;9,861431870669746
2;[3, 0, 1, 0, 4, 1, 3, 0];694;5000;40000;429;10,037296037296038
3;[3, 0, 1, 0, 4, 1, 3, 0];687;5000;40000;440;9,802272727272728
4;[3, 0, 1, 0, 4, 1, 3, 0];685;5000;40000;439;9,829157175398633
5;[3, 0, 1, 0, 4, 1, 3, 0];713;5000;40000;429;9,993006993006992
6;[3, 0, 1, 0, 4, 1, 3, 0];681;5000;40000;426;10,13849765258216
7;[3, 0, 1, 0, 4, 1, 3, 0];710;5000;40000;424;10,117924528301886
8;[3, 0, 1, 0, 4, 1, 3, 0];704;5000;40000;426;10,084507042253522
9;[3, 0, 1, 0, 4, 1, 3, 0];713;5000;40000;425;10,087058823529413
