;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];3463;20000;40000;73;226,53424657534248
1;[4, 0, 1, 1, 4, 1, 3, 0];3450;20000;40000;73;226,7123287671233
2;[4, 0, 1, 1, 4, 1, 3, 0];3448;20000;40000;73;226,73972602739727
3;[4, 0, 1, 1, 4, 1, 3, 0];3428;20000;40000;73;227,013698630137
4;[4, 0, 1, 1, 4, 1, 3, 0];3443;20000;40000;73;226,8082191780822
5;[4, 0, 1, 1, 4, 1, 3, 0];3351;20000;40000;73;228,06849315068493
6;[4, 0, 1, 1, 4, 1, 3, 0];3418;20000;40000;73;227,15068493150685
7;[4, 0, 1, 1, 4, 1, 3, 0];3419;20000;40000;73;227,13698630136983
8;[4, 0, 1, 1, 4, 1, 3, 0];3418;20000;40000;73;227,15068493150685
9;[4, 0, 1, 1, 4, 1, 3, 0];3443;20000;40000;73;226,8082191780822
