;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
1;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
2;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
3;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
4;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
5;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
6;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
7;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
8;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
9;[2, 0, 1, 0, 3, 1, 2, 0];6407;166450;1331600;9011;17,76084785262457
