;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 4, 1];438;2500;40000;25;82,48
1;[4, 0, 1, 2, 3, 0, 3, 1];608;2500;40000;30;63,06666666666667
2;[4, 0, 1, 1, 4, 2, 3, 0];460;2500;40000;28;72,85714285714286
3;[4, 0, 1, 1, 4, 1, 4, 0];604;2500;40000;24;79,0
4;[3, 0, 1, 2, 4, 0, 3, 1];735;2500;40000;31;56,935483870967744
5;[4, 0, 1, 1, 4, 1, 4, 1];433;2500;40000;24;86,125
6;[4, 0, 1, 1, 4, 1, 4, 0];578;2500;40000;25;76,88
7;[4, 0, 1, 1, 4, 1, 4, 1];425;2500;40000;25;83,0
8;[4, 0, 1, 2, 4, 1, 3, 1];466;2500;40000;25;81,36
9;[4, 0, 1, 1, 4, 1, 3, 1];640;2500;40000;26;71,53846153846153
