;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
1;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
2;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
3;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
4;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
5;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
6;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
7;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
8;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
9;[2, 0, 1, 0, 3, 1, 3, 0];5826;83225;1331600;4272;18,117743445692884
