;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];28041;332900;1331600;1363;223,66764490095375
1;[3, 0, 1, 0, 3, 1, 3, 0];27705;332900;1331600;1380;221,15579710144928
2;[3, 0, 1, 0, 3, 1, 3, 0];27693;332900;1331600;1376;221,80741279069767
3;[3, 0, 1, 0, 3, 1, 3, 0];27682;332900;1331600;1362;224,09544787077823
4;[3, 0, 1, 0, 3, 1, 3, 0];27784;332900;1331600;1354;225,34416543574596
5;[3, 0, 1, 0, 3, 1, 3, 0];28006;332900;1331600;1360;224,18676470588235
6;[3, 0, 1, 0, 3, 1, 3, 0];28197;332900;1331600;1355;224,8730627306273
7;[3, 0, 1, 0, 3, 1, 3, 0];27932;332900;1331600;1372;222,2798833819242
8;[3, 0, 1, 0, 3, 1, 3, 0];27788;332900;1331600;1368;223,03508771929825
9;[3, 0, 1, 0, 3, 1, 3, 0];28021;332900;1331600;1365;223,3545787545788
