;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];1006;5000;40000;39;102,4102564102564
1;[4, 0, 1, 1, 4, 1, 3, 1];1023;5000;40000;39;101,97435897435898
2;[4, 0, 1, 1, 4, 1, 3, 1];991;5000;40000;39;102,7948717948718
3;[4, 0, 1, 1, 4, 1, 3, 1];1000;5000;40000;39;102,56410256410255
4;[4, 0, 1, 1, 4, 1, 3, 1];1048;5000;40000;39;101,33333333333331
5;[4, 0, 1, 1, 4, 1, 3, 1];1018;5000;40000;39;102,1025641025641
6;[4, 0, 1, 1, 4, 1, 3, 1];1028;5000;40000;39;101,84615384615384
7;[4, 0, 1, 1, 4, 1, 3, 1];992;5000;40000;39;102,76923076923076
8;[4, 0, 1, 1, 4, 1, 3, 1];1040;5000;40000;39;101,53846153846152
9;[4, 0, 1, 1, 4, 1, 3, 1];1029;5000;40000;39;101,82051282051282
