;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];401;2500;40000;73;28,753424657534246
1;[4, 0, 1, 1, 4, 1, 3, 0];422;2500;40000;73;28,46575342465753
2;[4, 0, 1, 1, 4, 1, 3, 0];388;2500;40000;73;28,931506849315067
3;[4, 0, 1, 1, 4, 1, 3, 0];442;2500;40000;73;28,19178082191781
4;[4, 0, 1, 1, 4, 1, 3, 0];440;2500;40000;72;28,61111111111111
5;[4, 0, 1, 1, 4, 1, 3, 0];403;2500;40000;73;28,726027397260275
6;[4, 0, 1, 1, 4, 1, 3, 0];427;2500;40000;73;28,3972602739726
7;[4, 0, 1, 1, 4, 1, 3, 0];419;2500;40000;73;28,506849315068493
8;[4, 0, 1, 1, 4, 1, 3, 0];425;2500;40000;73;28,42465753424657
9;[4, 0, 1, 1, 4, 1, 3, 0];442;2500;40000;73;28,19178082191781
