;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
1;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
2;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
3;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
4;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
5;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
6;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
7;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
8;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
9;[3, 0, 1, 1, 4, 1, 3, 0];1235;10000;40000;234;37,45726495726496
