;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];13802;83225;1331600;75;925,64
1;[4, 0, 1, 1, 4, 1, 3, 0];13608;83225;1331600;76;916,0131578947368
2;[4, 0, 1, 1, 4, 1, 3, 0];14148;83225;1331600;72;959,4027777777778
3;[4, 0, 1, 1, 4, 1, 3, 0];14093;83225;1331600;73;947,013698630137
4;[4, 0, 1, 1, 4, 1, 3, 0];13442;83225;1331600;78;894,6538461538462
5;[4, 0, 1, 1, 4, 1, 3, 0];13469;83225;1331600;77;905,922077922078
6;[4, 0, 1, 1, 4, 1, 3, 0];13589;83225;1331600;76;916,2631578947368
7;[4, 0, 1, 1, 4, 1, 3, 0];14388;83225;1331600;72;956,0694444444443
8;[4, 0, 1, 1, 4, 1, 3, 0];14122;83225;1331600;73;946,6164383561644
9;[4, 0, 1, 1, 4, 1, 3, 0];13647;83225;1331600;75;927,7066666666668
