;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
1;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
2;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
3;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
4;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
5;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
6;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
7;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
8;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
9;[2, 0, 1, 0, 3, 1, 2, 0];3402;83225;1331600;5992;13,321595460614152
