;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];628;5000;40000;228;19,17543859649123
1;[3, 0, 1, 1, 4, 1, 3, 0];595;5000;40000;230;19,15217391304348
2;[3, 0, 1, 1, 4, 1, 3, 0];614;5000;40000;231;18,98701298701299
3;[3, 0, 1, 1, 4, 1, 3, 0];637;5000;40000;229;19,05240174672489
4;[3, 0, 1, 1, 4, 1, 3, 0];641;5000;40000;229;19,034934497816597
5;[3, 0, 1, 1, 4, 1, 3, 0];620;5000;40000;232;18,879310344827587
6;[3, 0, 1, 1, 4, 1, 3, 0];619;5000;40000;230;19,047826086956523
7;[3, 0, 1, 1, 4, 1, 3, 0];616;5000;40000;231;18,97835497835498
8;[3, 0, 1, 1, 4, 1, 3, 0];623;5000;40000;230;19,03043478260869
9;[3, 0, 1, 1, 4, 1, 3, 0];627;5000;40000;234;18,688034188034187
