;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];5660;83225;1331600;4309;18,000696217219772
1;[2, 0, 1, 0, 3, 1, 3, 0];5561;83225;1331600;4335;17,915570934256056
2;[2, 0, 1, 0, 3, 1, 3, 0];5589;83225;1331600;4349;17,85146010577144
3;[2, 0, 1, 0, 3, 1, 3, 0];5668;83225;1331600;4314;17,977978674084376
4;[2, 0, 1, 0, 3, 1, 3, 0];5576;83225;1331600;4297;18,07051431231092
5;[2, 0, 1, 0, 3, 1, 3, 0];5586;83225;1331600;4305;18,034610917537748
6;[2, 0, 1, 0, 3, 1, 3, 0];5532;83225;1331600;4311;18,022036650429136
7;[2, 0, 1, 0, 3, 1, 3, 0];5521;83225;1331600;4347;17,87531631009892
8;[2, 0, 1, 0, 3, 1, 3, 0];5743;83225;1331600;4357;17,783337158595362
9;[2, 0, 1, 0, 3, 1, 3, 0];5659;83225;1331600;4324;17,938482886216466
