;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];22387;332900;1331600;4659;66,6479931315733
1;[2, 0, 1, 0, 3, 1, 3, 0];22331;332900;1331600;4658;66,67432374409618
2;[2, 0, 1, 0, 3, 1, 3, 0];22652;332900;1331600;4659;66,59111397295557
3;[2, 0, 1, 0, 3, 1, 3, 0];22276;332900;1331600;4659;66,67181798669242
4;[2, 0, 1, 0, 3, 1, 3, 0];22209;332900;1331600;4656;66,72916666666667
5;[2, 0, 1, 0, 3, 1, 3, 0];22436;332900;1331600;4656;66,68041237113403
6;[2, 0, 1, 0, 3, 1, 3, 0];22682;332900;1331600;4659;66,58467482292338
7;[2, 0, 1, 0, 3, 1, 3, 0];22515;332900;1331600;4658;66,63482181193645
8;[2, 0, 1, 0, 3, 1, 3, 0];22385;332900;1331600;4656;66,69136597938144
9;[2, 0, 1, 0, 3, 1, 3, 0];22565;332900;1331600;4657;66,63839381576122
