;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4598;8,683775554588951
1;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4597;8,685664563845986
2;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4589;8,700806275877097
3;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4590;8,698910675381264
4;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4591;8,697015900675234
5;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4594;8,691336525903353
6;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4592;8,695121951219512
7;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4600;8,68
8;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4589;8,700806275877097
9;[2, 0, 1, 0, 3, 1, 2, 0];1684;41612;1331600;4591;8,697015900675234
