;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];717;20806;1331600;4723;4,253440609781919
1;[2, 0, 1, 0, 3, 1, 2, 0];699;20806;1331600;4794;4,194201084689195
2;[2, 0, 1, 0, 3, 1, 2, 0];716;20806;1331600;4711;4,264487369985141
3;[2, 0, 1, 0, 3, 1, 2, 0];753;20806;1331600;4733;4,236847665328544
4;[2, 0, 1, 0, 3, 1, 2, 0];707;20806;1331600;4760;4,222478991596638
5;[2, 0, 1, 0, 3, 1, 2, 0];719;20806;1331600;4766;4,214645404951741
6;[2, 0, 1, 0, 3, 1, 2, 0];740;20806;1331600;4730;4,242283298097251
7;[2, 0, 1, 0, 3, 1, 2, 0];715;20806;1331600;4697;4,277411113476688
8;[2, 0, 1, 0, 3, 1, 2, 0];774;20806;1331600;4762;4,206635867282654
9;[2, 0, 1, 0, 3, 1, 2, 0];736;20806;1331600;4778;4,200502302218501
