;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];3495;20000;40000;72;229,23611111111111
1;[4, 0, 1, 1, 4, 1, 3, 0];3479;20000;40000;71;232,69014084507043
2;[4, 0, 1, 1, 4, 1, 3, 0];3508;20000;40000;70;235,6
3;[4, 0, 1, 1, 4, 1, 3, 0];3385;20000;40000;72;230,76388888888889
4;[4, 0, 1, 1, 4, 1, 3, 0];3495;20000;40000;72;229,23611111111111
5;[4, 0, 1, 1, 4, 1, 3, 0];3465;20000;40000;72;229,65277777777777
6;[4, 0, 1, 1, 4, 1, 3, 0];3355;20000;40000;73;228,013698630137
7;[4, 0, 1, 1, 4, 1, 3, 0];3365;20000;40000;73;227,87671232876716
8;[4, 0, 1, 1, 4, 1, 3, 0];3466;20000;40000;70;236,2
9;[4, 0, 1, 1, 4, 1, 3, 0];3471;20000;40000;72;229,56944444444449
