;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
1;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
2;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
3;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
4;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
5;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
6;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
7;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
8;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
9;[4, 0, 1, 1, 4, 1, 3, 1];261;1250;40000;39;25,35897435897436
