;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];3628;20806;1331600;70;245,4
1;[4, 0, 1, 1, 4, 1, 3, 0];3544;20806;1331600;73;236,46575342465752
2;[4, 0, 1, 1, 4, 1, 3, 0];3382;20806;1331600;74;235,45945945945945
3;[4, 0, 1, 1, 4, 1, 3, 0];3502;20806;1331600;73;237,04109589041096
4;[4, 0, 1, 1, 4, 1, 3, 0];3649;20806;1331600;72;238,29166666666663
5;[4, 0, 1, 1, 4, 1, 3, 0];3693;20806;1331600;70;244,47142857142856
6;[4, 0, 1, 1, 4, 1, 3, 0];3520;20806;1331600;72;240,08333333333331
7;[4, 0, 1, 1, 4, 1, 3, 0];3408;20806;1331600;77;225,94805194805195
8;[4, 0, 1, 1, 4, 1, 3, 0];3523;20806;1331600;74;233,5540540540541
9;[4, 0, 1, 1, 4, 1, 3, 0];3464;20806;1331600;75;231,22666666666663
