;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];145;1250;40000;371;2,9784366576819408
1;[3, 0, 1, 0, 3, 1, 3, 0];145;1250;40000;362;3,052486187845304
2;[3, 0, 1, 0, 3, 1, 3, 0];155;1250;40000;376;2,9122340425531914
3;[3, 0, 1, 0, 3, 1, 3, 0];140;1250;40000;368;3,016304347826087
4;[3, 0, 1, 0, 3, 1, 3, 0];124;1250;40000;381;2,955380577427821
5;[3, 0, 1, 0, 3, 1, 3, 0];129;1250;40000;394;2,8451776649746194
6;[3, 0, 1, 0, 3, 1, 3, 0];148;1250;40000;369;2,986449864498645
7;[3, 0, 1, 0, 3, 1, 3, 0];135;1250;40000;374;2,981283422459893
8;[3, 0, 1, 0, 3, 1, 3, 0];143;1250;40000;383;2,8903394255874675
9;[3, 0, 1, 0, 3, 1, 3, 0];131;1250;40000;383;2,9216710182767622
