;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
1;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
2;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
3;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
4;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
5;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
6;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
7;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
8;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
9;[3, 0, 1, 0, 4, 1, 3, 0];223;1250;40000;180;5,705555555555556
