;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
1;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
2;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
3;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
4;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
5;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
6;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
7;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
8;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
9;[3, 0, 1, 0, 4, 1, 3, 0];1446;10000;40000;467;18,3169164882227
