;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];2430;20000;40000;234;75,08547008547009
1;[3, 0, 1, 1, 4, 1, 3, 0];2474;20000;40000;234;74,8974358974359
2;[3, 0, 1, 1, 4, 1, 3, 0];2443;20000;40000;234;75,02991452991454
3;[3, 0, 1, 1, 4, 1, 3, 0];2415;20000;40000;234;75,14957264957265
4;[3, 0, 1, 1, 4, 1, 3, 0];2438;20000;40000;234;75,05128205128206
5;[3, 0, 1, 1, 4, 1, 3, 0];2479;20000;40000;234;74,87606837606837
6;[3, 0, 1, 1, 4, 1, 3, 0];2398;20000;40000;234;75,22222222222223
7;[3, 0, 1, 1, 4, 1, 3, 0];2423;20000;40000;234;75,11538461538461
8;[3, 0, 1, 1, 4, 1, 3, 0];2451;20000;40000;234;74,9957264957265
9;[3, 0, 1, 1, 4, 1, 3, 0];2419;20000;40000;234;75,13247863247864
