;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
1;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
2;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
3;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
4;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
5;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
6;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
7;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
8;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
9;[3, 0, 1, 1, 4, 1, 3, 0];587;5000;40000;234;18,85897435897436
