;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
1;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
2;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
3;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
4;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
5;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
6;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
7;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
8;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
9;[3, 0, 1, 0, 3, 1, 3, 0];27878;332900;1331600;1350;225,94222222222223
