;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
1;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
2;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
3;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
4;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
5;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
6;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
7;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
8;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
9;[3, 0, 1, 1, 4, 1, 3, 0];248;1250;40000;138;7,260869565217392
