;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];36872;665800;1331600;2066;304,4181994191675
1;[3, 0, 1, 0, 3, 1, 3, 0];36576;665800;1331600;2081;302,3661701105238
2;[3, 0, 1, 0, 3, 1, 3, 0];36477;665800;1331600;2085;301,8335731414868
3;[3, 0, 1, 0, 3, 1, 3, 0];36756;665800;1331600;2077;302,8618199325951
4;[3, 0, 1, 0, 3, 1, 3, 0];36390;665800;1331600;2089;301,2972714217329
5;[3, 0, 1, 0, 3, 1, 3, 0];36834;665800;1331600;2074;303,26229508196724
6;[3, 0, 1, 0, 3, 1, 3, 0];36816;665800;1331600;2068;304,15087040618954
7;[3, 0, 1, 0, 3, 1, 3, 0];36653;665800;1331600;2074;303,3495660559305
8;[3, 0, 1, 0, 3, 1, 3, 0];36192;665800;1331600;2095;300,5288782816229
9;[3, 0, 1, 0, 3, 1, 3, 0];36663;665800;1331600;2075;303,1985542168675
