;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];121;625;40000;67;7,522388059701493
1;[4, 0, 1, 1, 4, 1, 3, 0];99;625;40000;67;7,850746268656716
2;[4, 0, 1, 1, 4, 1, 3, 0];106;625;40000;70;7,414285714285715
3;[4, 0, 1, 1, 4, 1, 3, 0];94;625;40000;64;8,296875
4;[4, 0, 1, 1, 4, 1, 3, 0];98;625;40000;67;7,865671641791045
5;[4, 0, 1, 1, 4, 1, 3, 0];110;625;40000;66;7,803030303030303
6;[4, 0, 1, 1, 4, 1, 3, 0];107;625;40000;68;7,617647058823529
7;[4, 0, 1, 1, 4, 1, 3, 0];115;625;40000;65;7,846153846153846
8;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;68;7,647058823529412
9;[4, 0, 1, 1, 4, 1, 3, 0];114;625;40000;65;7,861538461538461
