;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];1760;10000;40000;147;56,054421768707485
1;[3, 0, 1, 1, 4, 1, 3, 0];1801;10000;40000;143;57,33566433566433
2;[3, 0, 1, 1, 4, 1, 3, 0];1708;10000;40000;146;56,7945205479452
3;[3, 0, 1, 1, 4, 1, 3, 0];1770;10000;40000;147;55,98639455782313
4;[3, 0, 1, 1, 4, 1, 3, 0];1790;10000;40000;146;56,23287671232877
5;[3, 0, 1, 1, 4, 1, 3, 0];1741;10000;40000;146;56,56849315068493
6;[3, 0, 1, 1, 4, 1, 3, 0];1687;10000;40000;150;55,42
7;[3, 0, 1, 1, 4, 1, 3, 0];1686;10000;40000;159;52,28930817610063
8;[3, 0, 1, 1, 4, 1, 3, 0];1770;10000;40000;144;57,15277777777778
9;[3, 0, 1, 1, 4, 1, 3, 0];1755;10000;40000;146;56,47260273972603
