;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 0, 3, 1];1448;5000;40000;23;154,43478260869566
1;[4, 0, 1, 1, 4, 1, 4, 0];1080;5000;40000;26;150,76923076923077
2;[4, 0, 1, 1, 4, 1, 4, 0];1211;5000;40000;24;157,875
3;[4, 0, 1, 1, 4, 1, 3, 1];1421;5000;40000;23;155,6086956521739
4;[4, 0, 1, 1, 4, 1, 3, 1];1446;5000;40000;24;148,08333333333334
5;[4, 0, 1, 2, 4, 1, 3, 1];1143;5000;40000;21;183,66666666666663
6;[4, 0, 1, 2, 4, 1, 3, 1];1104;5000;40000;22;177,0909090909091
7;[4, 0, 1, 1, 4, 1, 4, 1];878;5000;40000;25;164,88
8;[4, 0, 1, 1, 4, 1, 3, 1];1331;5000;40000;25;146,76
9;[4, 0, 1, 1, 4, 0, 3, 1];1428;5000;40000;23;155,30434782608697
