;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];200;1250;40000;73;14,383561643835616
1;[4, 0, 1, 1, 4, 1, 3, 0];217;1250;40000;71;14,549295774647888
2;[4, 0, 1, 1, 4, 1, 3, 0];235;1250;40000;72;14,09722222222222
3;[4, 0, 1, 1, 4, 1, 3, 0];204;1250;40000;72;14,52777777777778
4;[4, 0, 1, 1, 4, 1, 3, 0];185;1250;40000;73;14,58904109589041
5;[4, 0, 1, 1, 4, 1, 3, 0];195;1250;40000;69;15,289855072463768
6;[4, 0, 1, 1, 4, 1, 3, 0];200;1250;40000;73;14,383561643835616
7;[4, 0, 1, 1, 4, 1, 3, 0];221;1250;40000;73;14,095890410958903
8;[4, 0, 1, 1, 4, 1, 3, 0];199;1250;40000;71;14,80281690140845
9;[4, 0, 1, 1, 4, 1, 3, 0];205;1250;40000;73;14,315068493150685
