;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
1;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
2;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
3;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
4;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
5;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
6;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
7;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
8;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
9;[4, 0, 1, 1, 4, 1, 3, 0];203;1250;40000;73;14,342465753424657
