;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];14743;166450;1331600;3243;46,77983348751156
1;[2, 0, 1, 0, 3, 1, 3, 0];14828;166450;1331600;3298;45,973923590054575
2;[2, 0, 1, 0, 3, 1, 3, 0];14917;166450;1331600;3283;46,15686871763631
3;[2, 0, 1, 0, 3, 1, 3, 0];14871;166450;1331600;3289;46,086652477956825
4;[2, 0, 1, 0, 3, 1, 3, 0];14726;166450;1331600;3300;45,9769696969697
5;[2, 0, 1, 0, 3, 1, 3, 0];14636;166450;1331600;3295;46,07405159332322
6;[2, 0, 1, 0, 3, 1, 3, 0];14652;166450;1331600;3302;45,97153240460327
7;[2, 0, 1, 0, 3, 1, 3, 0];15003;166450;1331600;3288;46,060523114355234
8;[2, 0, 1, 0, 3, 1, 3, 0];14752;166450;1331600;3274;46,3341478313989
9;[2, 0, 1, 0, 3, 1, 3, 0];14789;166450;1331600;3292;46,06956257594168
