;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];41752;332900;1331600;858;339,3333333333333
1;[3, 0, 1, 0, 3, 1, 3, 0];41617;332900;1331600;855;340,68187134502926
2;[3, 0, 1, 0, 3, 1, 3, 0];41560;332900;1331600;867;336,0322952710496
3;[3, 0, 1, 0, 3, 1, 3, 0];41856;332900;1331600;857;339,607934655776
4;[3, 0, 1, 0, 4, 1, 3, 0];33000;332900;1331600;738;406,3685636856368
5;[3, 0, 1, 0, 3, 1, 3, 0];41772;332900;1331600;866;336,175519630485
6;[3, 0, 1, 0, 4, 1, 3, 0];32811;332900;1331600;741;404,9784075573549
7;[3, 0, 1, 0, 4, 1, 3, 0];32948;332900;1331600;740;405,3405405405405
8;[3, 0, 1, 0, 4, 1, 3, 0];33188;332900;1331600;732;409,44262295081967
9;[3, 0, 1, 0, 3, 1, 3, 0];42076;332900;1331600;850;342,1458823529412
