;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
1;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
2;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
3;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
4;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
5;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
6;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
7;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
8;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
9;[3, 0, 1, 0, 4, 1, 3, 0];32762;332900;1331600;721;416,2801664355063
