;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
1;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
2;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
3;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
4;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
5;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
6;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
7;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
8;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
9;[3, 0, 1, 0, 4, 1, 3, 0];2840;20000;40000;467;36,74518201284796
