;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];106;625;40000;58;8,948275862068966
1;[4, 0, 1, 1, 4, 1, 3, 0];106;625;40000;59;8,796610169491526
2;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;59;8,813559322033898
3;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;59;8,813559322033898
4;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;59;8,813559322033898
5;[4, 0, 1, 1, 4, 1, 3, 0];106;625;40000;59;8,796610169491526
6;[4, 0, 1, 1, 4, 1, 3, 0];106;625;40000;59;8,796610169491526
7;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;59;8,813559322033898
8;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;59;8,813559322033898
9;[4, 0, 1, 1, 4, 1, 3, 0];105;625;40000;59;8,813559322033898
