;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];2892;83225;1331600;9049;8,8775555309979
1;[2, 0, 1, 0, 3, 1, 2, 0];2922;83225;1331600;9042;8,881110373811104
2;[2, 0, 1, 0, 3, 1, 2, 0];2996;83225;1331600;9121;8,796074991777218
3;[2, 0, 1, 0, 3, 1, 2, 0];2875;83225;1331600;9008;8,919849023090586
4;[2, 0, 1, 0, 3, 1, 2, 0];2948;83225;1331600;9034;8,886096967013504
5;[2, 0, 1, 0, 3, 1, 2, 0];3009;83225;1331600;9167;8,750518162975892
6;[2, 0, 1, 0, 3, 1, 2, 0];2924;83225;1331600;9142;8,783745351126669
7;[2, 0, 1, 0, 3, 1, 2, 0];2914;83225;1331600;9028;8,89576871953921
8;[2, 0, 1, 0, 3, 1, 2, 0];2922;83225;1331600;9100;8,824505494505495
9;[2, 0, 1, 0, 3, 1, 2, 0];3062;83225;1331600;9105;8,804283360790775
