;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
1;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
2;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
3;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
4;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
5;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
6;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
7;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
8;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
9;[3, 0, 1, 0, 4, 1, 3, 0];8442;83225;1331600;721;103,72122052704576
