;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
1;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
2;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
3;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
4;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
5;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
6;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
7;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
8;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
9;[3, 0, 1, 0, 4, 1, 3, 0];1438;10000;40000;467;18,33404710920771
