;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
1;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
2;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
3;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
4;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
5;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
6;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
7;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
8;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
9;[4, 0, 1, 1, 4, 1, 3, 0];1549;10000;40000;73;115,76712328767124
