;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
1;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
2;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
3;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
4;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
5;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
6;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
7;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
8;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
9;[4, 0, 1, 1, 4, 1, 3, 0];860;5000;40000;73;56,71232876712329
