;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];42366;332900;1331600;225;1291,262222222222
1;[3, 0, 1, 1, 4, 1, 3, 0];41338;332900;1331600;232;1256,7327586206898
2;[3, 0, 1, 1, 4, 1, 3, 0];42021;332900;1331600;228;1275,7850877192982
3;[3, 0, 1, 1, 4, 1, 3, 0];41678;332900;1331600;228;1277,2894736842106
4;[3, 0, 1, 1, 4, 1, 3, 0];41708;332900;1331600;230;1266,0521739130436
5;[3, 0, 1, 1, 4, 1, 3, 0];41349;332900;1331600;231;1262,125541125541
6;[3, 0, 1, 1, 4, 1, 3, 0];40950;332900;1331600;235;1242,340425531915
7;[3, 0, 1, 1, 4, 1, 3, 0];41181;332900;1331600;233;1252,0128755364806
8;[3, 0, 1, 1, 4, 1, 3, 0];41989;332900;1331600;228;1275,9254385964912
9;[3, 0, 1, 1, 4, 1, 3, 0];41257;332900;1331600;232;1257,0818965517242
