;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];2359;20000;40000;899;19,62291434927697
1;[3, 0, 1, 0, 3, 1, 3, 0];2229;20000;40000;901;19,72364039955605
2;[3, 0, 1, 0, 3, 1, 3, 0];2253;20000;40000;896;19,806919642857142
3;[3, 0, 1, 0, 3, 1, 3, 0];2304;20000;40000;904;19,57522123893805
4;[3, 0, 1, 0, 3, 1, 3, 0];2310;20000;40000;898;19,699331848552337
5;[3, 0, 1, 0, 3, 1, 3, 0];2216;20000;40000;906;19,62913907284768
6;[3, 0, 1, 0, 3, 1, 3, 0];2306;20000;40000;903;19,59468438538206
7;[3, 0, 1, 0, 3, 1, 3, 0];2309;20000;40000;905;19,54806629834254
8;[3, 0, 1, 0, 3, 1, 3, 0];2257;20000;40000;901;19,692563817980023
9;[3, 0, 1, 0, 3, 1, 3, 0];2271;20000;40000;901;19,677025527192008
