;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
1;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
2;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
3;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
4;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
5;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
6;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
7;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
8;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
9;[3, 0, 1, 0, 3, 1, 3, 0];2405;41612;1331600;1892;20,722515856236782
