;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
1;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
2;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
3;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
4;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
5;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
6;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
7;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
8;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
9;[2, 0, 1, 0, 3, 1, 3, 0];959;20806;1331600;1951;10,172731932342389
