;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
1;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
2;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
3;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
4;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
5;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
6;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
7;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
8;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
9;[3, 0, 1, 0, 3, 1, 3, 0];658;5000;40000;540;8,040740740740741
