;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
1;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
2;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
3;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
4;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
5;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
6;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
7;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
8;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
9;[3, 0, 1, 0, 4, 1, 3, 0];211;1250;40000;172;6,040697674418604
