;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 2, 4, 0, 3, 1];468;1250;40000;11;71,0909090909091
1;[4, 0, 1, 2, 4, 0, 3, 1];453;1250;40000;11;72,45454545454545
2;[4, 0, 1, 1, 4, 0, 3, 2];405;1250;40000;10;84,5
3;[4, 0, 1, 2, 5, 0, 3, 1];321;1250;40000;8;116,125
4;[4, 0, 1, 2, 4, 2, 3, 1];260;1250;40000;12;82,5
5;[4, 0, 1, 1, 4, 0, 4, 1];395;1250;40000;10;85,5
6;[4, 0, 1, 2, 5, 0, 3, 1];351;1250;40000;8;112,375
7;[4, 0, 1, 2, 4, 0, 3, 1];441;1250;40000;11;73,54545454545455
8;[4, 0, 1, 2, 4, 0, 3, 1];415;1250;40000;12;69,58333333333333
9;[4, 0, 1, 2, 4, 0, 3, 1];437;1250;40000;12;67,75
