;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
1;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
2;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
3;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
4;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
5;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
6;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
7;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
8;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
9;[2, 0, 1, 0, 3, 1, 2, 0];6161;166450;1331600;10641;15,063339911662435
