;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
1;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
2;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
3;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
4;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
5;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
6;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
7;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
8;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
9;[2, 0, 1, 0, 3, 1, 3, 0];6956;166450;1331600;6712;23,76251489868892
