;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
1;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
2;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
3;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
4;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
5;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
6;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
7;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
8;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
9;[4, 0, 1, 1, 4, 1, 3, 0];3312;20000;40000;73;228,6027397260274
