;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 1, 4, 1, 3, 0];3633;20806;1331600;144;119,25694444444444
1;[3, 0, 1, 1, 4, 1, 3, 0];3761;20806;1331600;147;115,95238095238096
2;[3, 0, 1, 1, 4, 1, 3, 0];3558;20806;1331600;151;114,2251655629139
3;[3, 0, 1, 1, 4, 1, 3, 0];3877;20806;1331600;142;119,21830985915491
4;[3, 0, 1, 1, 4, 1, 3, 0];3810;20806;1331600;141;120,5390070921986
5;[3, 0, 1, 1, 4, 1, 3, 0];3648;20806;1331600;145;118,33103448275862
6;[3, 0, 1, 1, 4, 1, 3, 0];3738;20806;1331600;147;116,10884353741496
7;[3, 0, 1, 1, 4, 1, 3, 0];3864;20806;1331600;138;122,76811594202898
8;[3, 0, 1, 1, 4, 1, 3, 0];3798;20806;1331600;140;121,48571428571428
9;[3, 0, 1, 1, 4, 1, 3, 0];3768;20806;1331600;146;116,6986301369863
