;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
1;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
2;[3, 0, 1, 0, 3, 1, 3, 0];7162;83225;1331600;1350;56,34296296296296
3;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
4;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
5;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
6;[3, 0, 1, 0, 3, 1, 3, 0];7162;83225;1331600;1350;56,34296296296296
7;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
8;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
9;[3, 0, 1, 0, 3, 1, 3, 0];7163;83225;1331600;1350;56,34222222222222
