;β1.0;β0.5;β0.25;β0.125;β0.0625;β0.03125;β0.015625
k5;[0.30416415208207603, 0.30416415208207603, 0.30416415208207603, 0.30416415208207603, 0.30416415208207603, 0.30416415208207603];[0.2911084043848965, 0.29520295202952035, 0.30649038461538464, 0.28410513141426785, 0.30256104824300184, 0.2820355610055181, 0.2965641952983725, 0.28867235079171744, 0.31379514505624634, 0.28078817733990147];[0.29338103756708406, 0.26081504702194364, 0.30563625798954097, 0.30957943925233644, 0.30760233918128654, 0.2810417928528165, 0.3011904761904762, 0.30102347983142685, 0.3049434187016081, 0.3301408450704225];[0.29695885509839, 0.2894424673784104, 0.2874469375379018, 0.31180919139034324, 0.29408385985066055, 0.31746031746031744, 0.34, 0.2376364804110469, 0.31253644314868806, 0.26368159203980096];[0.2746234067207416, 0.09792284866468842, 0.255884127942064, 0.2318125770653514, 0.27072152653548004, 0.265717674970344, 0.2587537091988131, 0.29575892857142855, 0.23477715003138733, 0.32367972742759793];[0.3271983640081799, 0.3107822410147991, 0.2999446596568898, 0.33178294573643413, 0.3056768558951965, 0.13802622498274675, 0.3138918345705196, 0.22961104140526978, 0.19460880999342536, 0.33280507131537246];[0.36604095563139927, 0.20806545879602575, 0.2174432497013142, 0.25635103926097, 0.2371794871794872, 0.24376088218224026, 0.21532846715328466, 0.26638917793964617, 0.12418772563176896, 0.31191760666993623]
k10;[0.2962962962962963, 0.2962962962962963, 0.2962962962962963, 0.2962962962962963, 0.2962962962962963, 0.2962962962962963];[0.2879424115176965, 0.30832356389214544, 0.26348808030112925, 0.3045507584597433, 0.3192596876807403, 0.2819116757410768, 0.2825552825552825, 0.2546148949713558, 0.2924757281553398, 0.3136574074074074];[0.303886925795053, 0.31217239370995925, 0.278648974668275, 0.28536733454766244, 0.28398058252427183, 0.30437387657279813, 0.26782393056416615, 0.27383863080684595, 0.29620853080568726, 0.31129315389116446];[0.2406483790523691, 0.27375971309025704, 0.20314547837483615, 0.25779870512065917, 0.16895604395604397, 0.23726708074534156, 0.25825825825825827, 0.2230769230769231, 0.2023498694516971, 0.27197149643705465];[0.24249846907532147, 0.33470648815653964, 0.3002283105022831, 0.31664853101196955, 0.20605280103026402, 0.2899884925201381, 0.259927797833935, 0.2198888202594194, 0.25469981807155856, 0.25557564798071125];[0.1831357048748353, 0.2738960313024036, 0.2061211742660837, 0.28683914510686165, 0.23697767601602748, 0.1173222912353347, 0.19299323909035035, 0.2823529411764706, 0.23335297583971715, 0.16748768472906406];[0.25976884975233905, 0.1601067378252168, 0.15348007138607972, 0.1959082455052697, 0.1150070126227209, 0.23860438942037135, 0.29136316337148804, 0.2920870950610728, 0.2189957652752571, 0.12706480304955528]
k20;[0.29508196721311475, 0.29508196721311475, 0.29508196721311475, 0.29508196721311475, 0.29508196721311475, 0.29508196721311475];[0.28920073215375225, 0.30331753554502366, 0.30213270142180093, 0.29927884615384615, 0.2977697408077155, 0.32243258749282844, 0.27506112469437655, 0.30053667262969586, 0.27010050251256285, 0.29859484777517564];[0.27148784825133376, 0.2610229276895944, 0.2737094837935174, 0.22636655948553058, 0.2422360248447205, 0.30165054069436537, 0.256, 0.24322621298046634, 0.26012269938650306, 0.24596273291925463];[0.2649164677804296, 0.26458208057727, 0.22065426555484285, 0.2456140350877193, 0.23705552089831564, 0.23199490121096242, 0.206266318537859, 0.23506988564167725, 0.28185554903112153, 0.26321974148061106];[0.14784394250513347, 0.23186608803471792, 0.306178239475123, 0.11870255348516219, 0.20287958115183247, 0.03645007923930269, 0.11432604093154551, 0.019002375296912115, 0.21106166560712014, 0.27774549680418364];[0.2980096826250672, 0.3202921231090245, 0.15558343789209536, 0.27262313860252, 0.29246838922484886, 0.22316043425814233, 0.27120535714285715, 0.1506849315068493, 0.27205882352941174, 0.10864903502501787];[0.27337342810278836, 0.2186421173762946, 0.29637305699481864, 0.03776435045317221, 0.06195965417867435, 0.35610401057734686, 0.2666666666666667, 0.23744292237442924, 0.15163398692810456, 0.13123028391167194]
k40;[0.31253644314868806, 0.31253644314868806, 0.31253644314868806, 0.31253644314868806, 0.31253644314868806, 0.31253644314868806];[0.23514376996805111, 0.2432601880877743, 0.24242424242424246, 0.24860161591050342, 0.24466750313676286, 0.24050632911392406, 0.24659231722428748, 0.1899665551839465, 0.23145780051150894, 0.24055415617128464];[0.2609216038300419, 0.2790152403282532, 0.2578268876611418, 0.25015328019619865, 0.23378212974296206, 0.2918108419838524, 0.254278728606357, 0.2556299452221546, 0.2595512431776834, 0.2406483790523691];[0.2891566265060241, 0.034892942109436956, 0.08136094674556213, 0.28571428571428564, 0.2236503856041131, 0.2422018348623853, 0.2474101157830591, 0.03149606299212599, 0.3056768558951965, 0.21719457013574664];[0.30360110803324103, 0.11632796075683251, 0.21999999999999997, 0.29234338747099764, 0.22524752475247523, 0.23791821561338292, 0.22747047855811067, 0.23751522533495736, 0.24742268041237112, 0.2818026240730177];[0.2748868778280543, 0.22774076317383404, 0.2889576883384933, 0.3215339233038348, 0.2132998745294856, 0.22373651334469052, 0.2626373626373626, 0.31455897980871417, 0.2134484885872918, 0.12324929971988795];[0.26036745406824147, 0.2882141019042717, 0.256921373200443, 0.2359882005899705, 0.13713509843856075, 0.08059100067159168, 0.21671826625386997, 0.11500330469266357, 0.19650391802290537, 0.08618331053351573]
k80;[0.23863636363636362, 0.23863636363636362, 0.23863636363636362, 0.23863636363636362, 0.23863636363636362, 0.23863636363636362];[0.23433583959899748, 0.2588092345078979, 0.2429555416405761, 0.22831632653061226, 0.23728813559322032, 0.25747406955460644, 0.22925902469917672, 0.24408468244084686, 0.22778473091364204, 0.23241206030150752];[0.009811937857726901, 0.0, 0.009795918367346938, 0.14196242171189982, 0.2665883734586025, 0.014657980456026058, 0.00816326530612245, 0.004914004914004914, 0.30892448512585813, 0.001644736842105263];[0.17096336499321574, 0.22660098522167482, 0.1992287917737789, 0.21514958625079567, 0.284393063583815, 0.22039265357821405, 0.30016863406408095, 0.11190817790530846, 0.23726708074534156, 0.2743938497930219];[0.18770226537216825, 0.21820448877805487, 0.22053231939163498, 0.19096117122851688, 0.27406969875959836, 0.25409836065573765, 0.0357976653696498, 0.1975780752071383, 0.24673784104389088, 0.19127086007702182];[0.18237454100367198, 0.014354066985645933, 0.22815533980582522, 0.04424103737604882, 0.058912386706948636, 0.058192955589586516, 0.022364217252396165, 0.24577751892836344, 0.2317210348706412, 0.2098399525785418];[0.09879839786381842, 0.028235294117647063, 0.18049666868564507, 0.20107079119571683, 0.037821482602118005, 0.05348346235045742, 0.1122715404699739, 0.22257383966244726, 0.2921245421245421, 0.18874773139745915]
k160;[0.23758642363293528, 0.23758642363293528, 0.23758642363293528, 0.23758642363293528, 0.23758642363293528, 0.23758642363293528];[0.22464698331193836, 0.01627339300244101, 0.008176614881439084, 0.2051948051948052, 0.03187250996015936, 0.22151088348271447, 0.02103559870550162, 0.23573667711598748, 0.014622258326563768, 0.0016501650165016502];[0.29231658001155403, 0.12151536812008579, 0.2360248447204969, 0.24712295578437313, 0.21694480102695757, 0.2023498694516971, 0.29337899543379, 0.25045592705167175, 0.19433198380566802, 0.24059222702035782];[0.07969924812030074, 0.316010498687664, 0.20998719590268888, 0.08029739776951672, 0.21579961464354527, 0.24756097560975612, 0.26383981154299174, 0.022435897435897436, 0.006488240064882401, 0.22194199243379575];[0.05429864253393665, 0.13445378151260504, 0.04904214559386974, 0.11567944250871079, 0.0718562874251497, 0.02061855670103093, 0.030039525691699605, 0.022239872915011914, 0.0328125, 0.14211886304909563];[0.020667726550079493, 0.028279654359780047, 0.014481094127111824, 0.05671641791044775, 0.13411458333333334, 0.16395575797007156, 0.09033168666196188, 0.07549857549857548, 0.10389610389610389, 0.05243991260014567];[0.09570041608876562, 0.14819350887936314, 0.030075187969924814, 0.1039671682626539, 0.08090844570617459, 0.056074766355140186, 0.027842227378190258, 0.0371517027863777, 0.01885310290652003, 0.03366488140780414]
