;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 0, 4, 1, 3, 0];33774;332900;1331600;721;414,876560332871
1;[3, 0, 1, 0, 4, 1, 3, 0];33981;332900;1331600;721;414,5894590846047
2;[3, 0, 1, 0, 4, 1, 3, 0];33827;332900;1331600;721;414,8030513176144
3;[3, 0, 1, 0, 4, 1, 3, 0];33796;332900;1331600;721;414,84604715672674
4;[3, 0, 1, 0, 4, 1, 3, 0];33914;332900;1331600;721;414,6823855755895
5;[3, 0, 1, 0, 4, 1, 3, 0];33800;332900;1331600;721;414,8404993065187
6;[3, 0, 1, 0, 4, 1, 3, 0];33970;332900;1331600;721;414,6047156726768
7;[3, 0, 1, 0, 4, 1, 3, 0];33898;332900;1331600;721;414,70457697642166
8;[3, 0, 1, 0, 4, 1, 3, 0];33909;332900;1331600;721;414,68932038834953
9;[3, 0, 1, 0, 4, 1, 3, 0];34013;332900;1331600;721;414,5450762829404
