;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[3, 0, 1, 2, 4, 0, 3, 1];169;625;40000;30;15,2
1;[4, 0, 1, 1, 4, 1, 3, 0];181;625;40000;29;15,310344827586206
2;[3, 0, 1, 2, 4, 0, 3, 1];172;625;40000;32;14,15625
3;[4, 0, 1, 1, 4, 1, 3, 0];173;625;40000;25;18,08
4;[4, 0, 1, 1, 4, 1, 3, 1];157;625;40000;28;16,714285714285715
5;[3, 0, 1, 2, 4, 1, 3, 1];170;625;40000;30;15,166666666666666
6;[4, 0, 1, 1, 4, 1, 3, 1];167;625;40000;25;18,32
7;[4, 0, 1, 1, 4, 1, 3, 1];161;625;40000;26;17,846153846153847
8;[4, 0, 1, 2, 4, 1, 3, 1];111;625;40000;25;20,56
9;[4, 0, 1, 1, 4, 1, 3, 1];156;625;40000;29;16,17241379310345
