;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2884;13,799583911234397
1;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2887;13,785244198129549
2;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2887;13,785244198129549
3;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2886;13,79002079002079
4;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2884;13,799583911234397
5;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2877;13,833159541188738
6;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2880;13,81875
7;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2885;13,794800693240902
8;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2886;13,79002079002079
9;[2, 0, 1, 0, 3, 1, 3, 0];1814;41612;1331600;2887;13,785244198129549
