;node;suppressed in sample;sample size;input size;equivalence classes;average EQ size
0;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
1;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
2;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
3;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
4;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
5;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
6;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
7;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
8;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
9;[4, 0, 1, 1, 4, 1, 3, 1];964;5000;40000;39;103,48717948717947
